Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;palermo;PH;A hermoso tipo casa 2 ambientes con patio muy luminoso son 57 M2 propios muy bajas expensas Y comoda ubicacion scalabrini ortiz al 900 informes Ver datos omercializa Migliorisi de Corrientes 5500 srl Profesional responsable Diego F Migliorisi cpi263. B5143 Se deja constancia que las caracteristicas, medidas, expensas y superficies consignadas son aproximadas, sujetos a verificación y/o ajuste. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. . Publicado por Migliorisi Villa Crespo a traves de Inmomap;790000;;SCALABRINI ORTIZ RAUL 900;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclphin-depto.-tipo-casa-de-2-ambientes-en-alquiler-en-palermo-57766540.html?n_src=Listado&n_pg=1&n_pos=1;False;;;
zonaprop;villa-urquiza;Departamento;"Moderno y luminoso, este 2 ambientes de 46 m² totales con excelente vista y luminosidad por su doble orientación: el living–comedor con balcón al frente mira al sureste y recibe sol de mañana; el dormitorio en suite, orientado al noroeste, disfruta la luz de la tarde. La cocina semi integrada resulta funcional a la vida diaria sin perder amplitud en el living comedor. La dirección lo potencia. Villa Urquiza atraviesa un gran presente y el corredor Donado–Holmberg se consolidó como uno de los sectores más demandados y con mayor proyección de la ciudad: parque lineal, bicisendas, veredas activas, cafés, restaurantes, bares y servicios a distancia peatonal. En el entorno cercano, el cbc Drago (uba) aporta movimiento académico y opciones para quienes estudian o trabajan por la zona. La conectividad acompaña el día a día: a minutos de la estación Juan Manuel de Rosas de la Línea B y de las estaciones Coghlan y Villa Urquiza del Ferrocarril Mitre, con múltiples colectivos sobre los ejes principales del barrio. Un departamento con buena luz, circulación natural y una ubicación que suma hoy y a futuro. Contrato a 2 años, en pesos, con ajustes trimestrales por ipc. Se requiere ingresos comprobables, un mes de deposito y Seguro de Caución o Garantía propietaria preferentemente caba. Apto profesional y apto mascotas. Expensas con un valor estimado de $ 100. 000Agendá hoy tu visita! La intermediación y la conclusión de las operaciones son llevadas a cabo por el profesional matriculado Claudia Carrillo Ourens C. U. C. I. C. B. A. 8643 - C. M. C. P. S. I. 6998. Cada Oficina es de Propiedad y Operación Independiente. Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser Accesible para personas con discapacidades físicas. Las medidas son aproximadas, las reales surgen del título o plano de mensura.";600000;100000;Roosevelt 4063;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-con-balcon-en-villa-58214768.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;villa-urquiza;Departamento;"Alquiler de Departamento 2 ambientes en Villa Urquiza, Capital Federal. Hermoso departamento en edificio de excelente calidad constructiva. Ubicado a una cuadra de Av. Congreso y Triunvirato con inmediato acceso a subte, tren y líneas de colectivos. Posee un amplio y luminoso living con balcón al frente. Cocina separada con ventana, gran espacio de almacenamiento y dos bachas. Baño completo con bañadera, segundo placard en el pasillo distribuidor. Dormitorio con placard, gran ventanal y aire acondicionado. Calefaccionado con sistema de losa radiante. No apto profesional. Requisitos: Mes de adelantoMes de depósito en garantíaGarantía propietaria en caba o seguro de fianza FinaerGarantía YaContrato a 2 años con aumentos trimestrales según ipc. aviso legal: ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes "" (incorporado como inciso 8 del artículo 10 de la Ley 2340). Aviso legal: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la afip (pedido de coti) Matias Szpira bienes Raices C. U. C. I. C. B. A. Matrícula Nº7471 (Sucursal Belgrano Av juramento 1475 oficina 304) xintel(msb-ms4-4423)";800000;140000;Thomas Lebreton 5000. Entre Capdevila y Diaz colodrero;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes.-thomas-lebreton-5000-57809466.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=2;False;;Super destacado;
zonaprop;villa-urquiza;Departamento;Impecable 2 amb con palier privado muy luminosos en el corazón de Villa Urquiza a dos cuadras del Subte B y Estacion de Tren. Comedor con cocina integrada y pequeño balcón al frente. Baño completo con bañera. Dormitorio con placard. El edificio posee Pileta / Sum con parrilla en la terraza para disfrutar. El departamento no Posee gastos de Aysa / abl ni Expensas;720000;;Capdevila 2804;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-amb-impecables-luminosos-54565556.html?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=3;True;;Super destacado;7%
zonaprop;villa-urquiza;Departamento;Departamento de dos ambientes, al frente con amplisimo balcóncuenta con toilette de recepción, cocina con mesada de granito, muebles altos y bajos, e instalación para lavarropas. Living de 5 x 3 m. Pisos de porcelanato en todos los ambientes. Posee un amplísimo balcón con parrilla. Dormitorio de 3x3 m con black out, con vestidor y baño en suite. Carpintería de aluminio con vidrio simple y aire acondicionado frío/calor. Espacio guarda moto. consulte el precio de su propiedad! Tasaciones en 48hs. *Todas las operaciones inmobiliarias son concluidas por los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la Empresa. Corredores públicos Y martilleros responsables: mario lópez moyano cmcpsi 3869. Mariela lópez dulce cucicba 8109. *aviso legal: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. Los precios indicados podrán modificarse sin previo aviso. La fechas de inicio de obra o posesión son estimadas, podrán ser reprogramadas por la Dirección de obra y dependerán a su vez de un proceso de aprobaciones municipales u otros organismos intervinientes. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la afip. La publicación de este inmueble es a título informativo, la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la afip. Asimismo en cumplimiento con la Ley 10. 973 de la Prov. Bs. As. , Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes y/o vendedores no ejercen el corretaje inmobiliario.;690000;110000;Galvan al 2900;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-balcon-con-58234394.html?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=4;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Departamento de 2 ambientes contrafrente con Balcón, excelente ubicación. Doble entrada Luminoso. Living-Comedor 5. 00 x 400 mts. Dormitorio de 3. 00 x 3. 00 mts. Baño de 2. 00 x 1. 80mts. Cocina de 4. 00 x 1. 70 mts. Balcón al contrafrente de 4. 50 x 1. 30 mts. A 2 cuadras del Subte Línea B. A 2 cuadras del tren línea Mitre (Retiro). Varías líneas de colectivos. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos y no contractuales. Los precios no son contractuales y pueden cambiarse sin previo aviso.;800000;115000;Pacheco 2432;44;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-2-ambientes-al-contrafrente-con-46822390.html?n_src=Listado&n_pg=1&n_pos=5;False;;Destacado;
zonaprop;villa-urquiza;Departamento;"Dos ambientes en alquiler, la unidad cuenta con living comedor con mueble de guardado, dormitorio con placard, cocina, baño completo y balcón con conexión para lavarropas!! Aire acondicionado frío/calor!! Excelente ubicación sobre Av. Congreso a dos cuadras de Av. Triunvirato!! Impecable estado, muy luminoso!! Sum!! “Para el caso de alquiler viviendas de viviendas, el monto máximo de comisión que se le puede requerir a los propietarios será equivalente al cuatro con quince centésimos ( 4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes” &quot;Propiedad accesible ley 5115&quot;";750000;115000;Congreso 4900;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dos-ambientes-en-alquiler!-57408554.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=6;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Dos amb. Impecable, pasante muy luminoso, recien pintado listo para entrara, al frente, cocina con barra, baño completo. Contrato A dos años, ajuste cuatrimestral ipc. Garantia propietaria O seguro de caucion. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresan en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes, videos y valores son ilustrativos y no contractuales. Esta publicidad respeta lo establecido en el art. 4 y 8 de la ley 24. 240* Patricio Bombardieri: cucicba 4748;700000;275000;GALVAN 2800;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-dos-amb-galvan-2800-50881625.html?n_src=Listado&n_pg=1&n_pos=7;False;;Destacado;
zonaprop;villa-urquiza;Departamento;"Edificio con sum y parrilla en la terraza, laundry y 2 ascensores. Departamento de 2 ambientes al contrafrente con balcon, cocina integrada, dormitorio con placard Y baño completo. 4 piso D. Aclaración: El valor de las expensas es aproximado y puede estar sujeto a modificaciones. Consultar por el monto actualizado al momento de la consulta. Ley 5115: el inmuebles es accesible para personas con movilidad reducida. Ley 5859 - Art. 4: ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". Cucicba Mat 2689";700000;220000;Nahuel Huapi 4754 4° D;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-al-contrafrente-48021601.html?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=8;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Departamento en alquiler en Villa Urquiza, con orientación Oeste y disposición contrafrente. Cuenta con 36 m2 de superficie construida y 40 m2 de superficie total. El interior se distribuye en 1 dormitorio, 1 baño, living, cocina y balcon. Dispone de aire acondicionado. El edificio cuenta con ascensor, pileta, sum y encargado. La cochera es descubierta. Ubicado en una zona residencial y familiar, con fácil acceso a transporte público, a 2 cuadras del subte y 2 cuadras del tren.;750000;150000;Pacheco 2144;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-con-cochera-57744937.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=9;False;1;Destacado;
zonaprop;villa-urquiza;Departamento;Muy buen departamento de 3 ambientes - frente - edificio de esquina - living con salida A balcón corrido - cocina comedor separada con despensa - lavadero separado - dos dormitorios con pisos de parquet Y placard - baño completo. excelente ubicacion A 3 cuadras subte Y tren. las medidas de esta ficha son aproximadas;750000;235000;Díaz Colodrero 2700;65;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-muy-buen-dpto-3-amb-con-balcon-57524032.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=10;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Departamento de dos ambientes sin expensas ni aysa ni abl. Excelentemente ubicado. Living con salidda al balcón corrido, cocina integrada con artefacto de cocina nuevo a gas, dormitorio muy luminoso, baño completo. En el mismo piso se encuentra el sum muy lindo equipado con gran mesa y parrilla. El edificio tiene ascensor, pero para llegar al departamento se debe subir un piso por escalera. La orientación N asegura sol y buena iluminación natural. Valor del primer alquiler $ 750. 000 con ajuste trimestral por ipc. El propietario no acepta mascotas. Nota Toda la información y las medidas informadas son sólo estimativas y deberán corroborarse con la documentación oportuna, no comprometiendo contractualmente a la inmobiliaria. Las imágenes publicadas son meramente ilustrativas, no vinculantes y no contractuales.;750000;;Avenida Olazábal 4745;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-ambientes.-villa-urquiza-58126540.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=11;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Muy buen departamento de 2 ambientes - semipiso - contrafrente abierto - living con pisos de parquet - balcón - cocina separada - lavadero incorporado - pasillo con placard - dormitorio con pisos de parquet Y placard - baño completo. excelente ubicacion A 3 cuadras subte Y tren. las medidas de esta ficha son aproximadas;650000;170000;Díaz Colodrero 2800;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-muy-buen-dpto-2-amb-con-balcon-57996670.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=12;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Alquiler de depto. De 2 amb. Con balcon en villa urquiza. ubicado sobre la calle mendoza al 4800 entre combatiente de malvinas Y pacheco. Esta propiedad tiene una excelente ubicacion. Rodeado de un importante centro comercial por donde circulan varias lineas de colectivos Y se encuentra la estacion de subte linea B. el depto. Cuenta con: living comedor con cocina integrada con balcon. 1 dormitorio con placard. 1 baño completo. en su terraza cuenta con sum con parrilla. Condiciones del alquiler: 1 mes de deposito $ 650. 000. 1 mes de alquiler $ 650. 000. presentar garantia propietaria de caba O seguro de caucion. tambien se puede presentar recibos de sueldo como garantia. ( en este caso consultar) para ver esta propiedad llamar al tel. 11 Ver datos ( sr. Marcelo);650000;264000;Mendoza 4832;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-de-depto.-de-2-amb.-con-bcon.-en-v.-urquiza-58129237.html?n_src=Listado&n_pills=SUM&n_pg=1&n_pos=13;True;;Destacado;13%
zonaprop;villa-urquiza;Departamento;Dos ambientes interno, sexto piso. Luminoso, todo A nuevo, living comedor con pisos de parquet, aire aconcicionado, dormitorio con placard, hall con placard, baño Y cocina A nuevo, completos, lavadero independiente tipo balcon. Aysa $ Ver datos agyp $ 12500. mes de deposito mes de adelanto, garantia de caba O seguro, comprobante de ingresos, contrato por 24 meses, incremento cuatrimestral por ipc;650000;171000;Pacheco 2198;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-interno-luminoso-balcon-frances-58020689.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=14;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Departamento en alquiler en Villa Urquiza, ideal para quienes buscan comodidad y funcionalidad. Cuenta con 2 ambientes bien distribuidos en 46 m² de superficie total. Disfrutá de su balcón con orientación Este, que aporta luminosidad al living a la cocina y al dormitorio. El departamento, ubicado en contrafrente, ofrece tranquilidad y privacidad. Posee 1 dormitorio con placard y 1 baño completo. El edificio cuenta con ascensor y 10 pisos, con 2 departamentos por piso. Además, se admiten mascotas. La propiedad cuenta con aire acondicionado y calefacción. Se encuentra en una zona residencial de Villa Urquiza, con excelente acceso a transporte público y cercanía a comercios, supermercados y servicios. Ideal para estudiantes que buscan un lugar cómodo y bien ubicado.;650000;110000;Avenida Álvarez Thomas 3559;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-46-m-sup2--con-1-dormitorio-en-58049184.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=15;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Departamento de 2 ambientes en alquiler en Villa Urquiza, ambos ambientes al frente, muy luminosos, living con balcón, dormitorio con placard, baño completo. Amplia cocina con lavadero incorporado. El edificio tiene 7 pisos y 5 departamentos por piso, con ascensor tipo camillero y en la última planta cuenta con Sum, parrilla y laundry. Excelente zona comercial la cual ofrece una amplia variedad de comercios, servicios y restaurantes. Frery Propiedades – Mónica L. Destéfanis - cucicba 1145 / Teléfonos de contacto Ver datos / Ver datos / Ver datos. Ley 5115: Propiedad apta para personas con movilidad reducida. - Ley 5859. Art. 5: Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. -;680000;236000;Av. Triunvirato 4111;53;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-2-ambientes-de-aprox-50-58087872.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=16;False;;Destacado;
zonaprop;villa-urquiza;Departamento;Olazabal 5300 entre Altolaguirre y Andolaegui. 2 ambientes 37mts totales sin muebles. Balcon francés, es interno. Es apto profesional. Living comedor. Cocina independiente. Conexión a la lavarropas. Tiene heladera que se puede dejar si es necesaria. Baño completo. Placard en el pasillo. Dormitorio 3 x 3 mts. 1 equipo de Aire acondicionado. No tiene calefacción. 8 pisos. 3 deptos por piso. Bajas expensas;600000;110000;Olazabal 5300;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-ambientes-villa-urquiza-53020691.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=17;False;;Destacado;
zonaprop;villa-urquiza;Departamento;"Excelente departamento de 2 ambientes al contrafrente, muy luminoso y silencioso, en una ubicación ideal dentro de Villa Urquiza. Cuenta con un living comedor amplio, con salida a un balcón con vista abierta y entorno verde, perfecto para disfrutar del aire libre. Cocina independiente, cómoda y funcional, con espacio para lavarropas. Dormitorio con placard de piso a techo y baño completo en muy buen estado. El departamento incluye una pequeña baulera, ideal para guardar objetos de uso ocasional o complementar el espacio de guardado. El edificio tiene bajas expensas, lo que lo convierte en una opción muy atractiva. Zona tranquila, rodeada de plazas y espacios verdes, con excelente conectividad gracias a las líneas de colectivo que pasan por la zona y rápida salida hacia avenidas principales. Ideal para quienes buscan comodidad, buena luz y un entorno agradable. No apto mascotaVamos a conocerlo! Cucicba 5147//&quot;Se deja constancia que los m2 y la antigüedad son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. Dic propiedades S. A. Actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos (expensas, abl) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales. &quot;Código de propiedad: dapVer datosJavier Del Coro Igarzabal cmcpsi Mat Nº 4499 María Amparo Coello cuciba Mat N° 5147dic propiedades S. A. - www. dicpropiedades. com. ar";700000;119000;Diaz Colodrero al 2500. Entre Cullen y Franklin D. Roosevelt;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-alquiler-villa-urquiza-58161297.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=18;False;;;
zonaprop;villa-urquiza;Departamento;Corredor Responsable: Jorge Salafia cucicba 5666 / csi 5888- Contacto: Matias Villanueva. Hermoso departamento de 2 ambientes contra frente, con balcón corrido, y salida de ambos ambientes, cocina separada con espacio para lavadero y lavavajillas, Baño completo en perfecto estado con ventiluz, y una increíble luz natural. Ubicado sobre la calle Pacheco en el barrio de Villa Urquiza, entre las calles NahUel Huapi y Doctor Pedro Ignacio Rivera, se encuentra a metros de infinidad de accesos, medios de trasnportes, restaurants y locales comerciales. El estado general del inmueble es excelente, luminoso y con una excelente ventilación cruzada. Además, cuenta con numerosas líneas de colectivos (como 41, 169, 107, 114 entre otras) y cercanía a la estación Villa Urquiza del ferrocarril, lo que asegura una movilidad ágil hacia distintos puntos de la ciudad y zona norte, a 4 cuadras del subte B. El barrio combina lo residencial, junto con una amplia oferta de comercios, cafés, restaurantes y servicios. Mira el video de la propiedad! Ae0VermdOs. Requisitos para el ingreso: - Ingresos comprobables, recibos de sueldo que tripliquen el alquiler. - Excluyente 1 mes adelantado. - Depósito usd 800. - Seguro de caución. - Ajuste Trimestral por ipc. - abl $13. 253. - no es apto mascotas. ¿Estás listo para dar el próximo paso? Vení a conocerlo y sentí por vos mismo lo que este espacio puede ofrecerte. Si te interesó esta propiedad, comunicate con nosotros, coordinamos una visita y empezá a imaginar tu nueva vida en Villa Urquiza. ¡Te esperamos! Agente Inmobiliario: Matías Villanueva Teléfono, WhatsApp: Ver datos. Llamame, escribime Y vamos A verlo. rau S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau S. R. L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;768000;252000;Pacheco 2700;49;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-amb-balcon-corrido-y-cocina-v.-urquiza-58137859.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=19;False;;;
zonaprop;villa-urquiza;Departamento;Alquiler departamento 2 ambientes en Villa Urquiza con terraza y cochera. La unidad está ubicada en el 4to piso al frente. Se destaca por su luminosidad y vista abierta. Cuenta con cocina integrada, living-comedor, dormitorio, baño completo y balcón. Además, ofrece los siguientes destacados: - Conexión prevista para lavarropas. - Calefacción mediante aire acondicionado. - Terraza de 32 m² de uso exclusivo (se accede por escalera común), ideal para disfrutar reuniones, momentos de relax o al aire libre. - Cochera fija incluida. Posibilidad de alquilarlo amoblado. Acepta mascotas. Excelente ubicación y buen estado general. Transportes Cercanos Colectivos: 71, 90, 107, 114, 127, 140, 169, 176 Trenes: General Urquiza (mitre) Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. Son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. Y Com. - kpVer datos - kptVer datos- - Publicado usando KiteProp crm Inmobiliario;800000;200000;Altolaguirre 2555;74;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-en-villa-urquiza-con-57807686.html?n_src=Listado&n_pills=Permite+mascotas&n_pg=1&n_pos=20;True;1;;11%
zonaprop;villa-urquiza;Departamento;Departamento dos ambientes en alquiler- 47 m2 cubiertos- Habitación con vestidor- Cocina y living comedor integrados- Balcón- Muy luminosoDepartamento de dos ambientes a la calle, ubicado en el tercer piso. La unidad cuenta con living comedor y cocina integrados, con barra desayunadora y amoblamiento bajo y sobre mesada, además de mesada amplia, espacio previsto para heladera y lavarropas. Pisos de madera laqueada en excelente estado. El dormitorio dispone de vestidor cerrado, persiana y red de protección en ventanas. Baño completo con bañera. Cuenta con balcón, aire acondicionado en el living, aberturas de aluminio y calefacción por radiadores con caldera individual. Edificio moderno de 9 pisos, con solo dos unidades por piso, lo que aporta mayor privacidad y tranquilidad. Sum y parrilla en el último nivel. Encargado y seguridad. Muy buena ubicación ya que se encuentra a 5 cuadras de Av. Triunvirato y a 5 cuadras de la estación Rosas de la línea B de subte, con acceso a varias líneas de colectivos y cercanía a comercios y servicios. Una propiedad ideal para quienes buscan confort, diseño y excelente ubicación en Villa Urquiza. Valor del alquiler $750. 000 más expensas ($240. 000 mes de noviembre). Ajuste trimestral por ipc y seguro de caución como garantía. No se aceptan mascotas. Corredor interviniente: Juan Pablo Sanguinetti - cmcpsi 6449La tasación, intermediación y la conclusión de las operaciones sobre esta propiedad son actividades exclusivas de este corredor matriculado, conforme las previsiones de la ley 20. 266, la ley provincial 10. 973 y sus modif. Y las normas reglamentarias dictadas por los colegios departamentales. Las oficinas asociadas a la red Keller Williams actúan en forma independiente, brindando servicios a corredores, agentes y al público en general, y su intervención se limita a la prestación de servicios inmobiliarios que no incluyen actos de corretaje ni intermediación inmobiliaria. Cada oficina opera de forma Independiente.;750000;240000;Departamento en Alquiler, 2 Ambientes, en Villa Urquiza, Caba;47;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-2-ambientes-en-villa-58180864.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=21;False;;;
