Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Cubiertos;Ambientes;Dormitorios;Baños;URL;Antiguedad;Descripcion_Breve;Visitas_Count;Visto_Estado
argenprop;villa-urquiza;Departamento;Departamento en Villa Urquiza;680000;203300;Blanco encalada al 5300;35;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18522790;14;Departemento 2 ambientes en edificio de categoría departamento de 2 ambientes con balcón y una hermosa vista abierta. Cocina moderna incorporada al living, dormitorio con placard y baño en suite. Súper luminoso, con excelente ventilación y gran luz natural. Ubicado en un edificio de excelente categoría con vigilancia las 24 horas. La unidad se encuentra en el piso 11. Disfrutá de sus amenities! -Sum -gimnasio -piscina -solarium -sala de cine -laundry. Una ubicación privilegiada, cerca del subte y de avenidas con acceso rápido a toda la ciudad. Ideal para vivir con confort y estilo! Para visitarlo, comunicate con arquitectos ambrosini al o al . Corredor responsable graciela beatriz stella matricula cucicba no 739;0;Visto
argenprop;villa-urquiza;Departamento;Departamento en alquiler en Villa Urquiza;550000;80000;Andonaegui 3400, Piso 1;3925;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18558334;40;Departamento de 2 ambientes en alquiler, primer piso por escalera con bajas expensas.;0;Visto
argenprop;villa-urquiza;Departamento;Departamento - Alquiler - Argentina, Capital Federal - Thomas Lebreton 5000;800000;140000;Thomas Lebreton 5000, Piso 1;50;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18623877;;"Alquiler de departamento 2 ambientes en villa urquiza, capital federal hermoso departamento en edificio de excelente calidad constructiva. Ubicado a una cuadra de av. Congreso y triunvirato con inmediato acceso a subte, tren y líneas de colectivos. Posee un amplio y luminoso living con balcón al frente. Cocina separada con ventana, gran espacio de almacenamiento y dos bachas. Baño completo con bañadera, segundo placard en el pasillo distribuidor. Dormitorio con placard, gran ventanal y aire acondicionado. Calefaccionado con sistema de losa radiante. No apto profesional requisitos: mes de adelantomes de depósito en garantíagarantía propietaria en caba o seguro de fianza /garantía yacontrato a 2 años con aumentos trimestrales según ipc aviso legal: ""para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes "" (incorporado como inciso 8 del artículo 10 de la ley 2340). Aviso legal: las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general nº 2371 de la afip (pedido de coti) matias szpira bienes raices c.U.C.I.C.B.A. Matrícula nº7471 (sucursal belgrano av juramento 1475 oficina 304)";0;Visto
argenprop;villa-urquiza;Departamento;Alquiler depto 2 amb balcón y cochera Villa Urquiz;800000;258652;Nahuel Huapi 4900;4294;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18635681;15;Corredor responsable: andrea oliveri csi 6401 / cucicba 7190 - contacto: mercedes serena cottet alquiler departamento 2 ambientes en villa urquiza, super luminoso, con cochera fija descubierta. ¡Impecable estado! Al ingresar encontramos: cocina semi integrada con espacio para lavarropas y cocina a gas. Comedor de generosas dimensiones balcón con red de protección baño completo con bañera habitación con vestidor piso alto, contrafrente. Super luminoso y silencioso. El departamento cuenta con dos aires acondicionados y dos estufas de tiro balanceado, ambos ubicados en habitación y comedor. Edificio con agua central, portero con vivienda y ascensor. Posibilidad de alquilarlo amueblado. Condiciones de ingreso: contrato por un año. Depósito de garantía en dólares billete equivalente a un mes y medio de alquiler. Seguro de caución. No se aceptan mascotas. Máximo para dos personas. Ajuste trimestral por icl. Ubicación: a 1 cuadra de álvarez thomas a 2 cuadras de av. Congreso a 2 cuadras de av. Triunvirato a 5 cuadras de la estación juan manuel de rosas, línea b de subterráneo a 10 cuadras de la estación ramal mitre, estación dr. Luis m. Drago numerosas líneas de colectivos a sus alrededores. Expensas periodo octubre 2025 no dejes de visitarlo, te va a encantar! Rau s.R.L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau s.R.L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, ley nacional 25.028, ley 22.802 de lealtad comercial, ley 24.240 de defensa al consumidor, las normas del código civil y comercial de la nación y constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;0;Visto
argenprop;villa-urquiza;Departamento;Departamento 3 ambientes al frente con balcón Excelente estado;800000;230000;Avenida Triunvirato al 3000;1;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-3-ambientes--18662683;15;"Excelente departamento de 3 ambientes al frente con balcón, living comedor con cocina integrada y barra desayunadora, 2 dormitorios con placard, baño completo. Calefacción y agua caliente individual por caldera dual. Muy luminoso. Excelente ubicación, frente al subte ""b"" estación tronador. En cumplimiento a la ley 5115, se informa que el inmueble no es accesible para personas con discapacidades físicas. Ley 5858 - art.5 se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se puede requerir a los propietarios será el equivalente al cuatro quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Cucicba mat. No 27/67";0;Visto
argenprop;villa-urquiza;PH;PH 2 Ambientes al frente - Impecable estado - Muy buena zona -;750000;35000;Zado 3400, Piso pb;42;2;1;;https://www.argenprop.com/ph-en-alquiler-en-villa-urquiza-2-ambientes--18830373;30;- - - Ver video del inmueble en solapa - - - ph 2 ambientes al frente , en impecable estado - muy luminoso - en 2 plantas - muy buena ubicación, cercano a centros comerciales y al parque - planta baja: ingreso a hall, espacio de guardado, cocina con muebles completos, amplio estar-comedor con ventanal al frente. Planta alta: amplio dormitorio con placard empotrado y baño completo. - Sin mascotas - contrato por 2 años - actualización trimestral por ipc - requisitos: garantía caba o seguro de caución - demostración de ingresos - ing. Bernetti propiedades: más de 40 años de trayectoria - tel: o - av. Albarellos 2777 - c.A.B.A. - Tasamos en el día - publicamos su propiedad con videos, planos y fotos profesionales - aviso: las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de los inmuebles son aproximados, sujetos a modificación y no vinculantes.;2;Visto
argenprop;parque-chas;Departamento;ALQUILER DEPARTAMENTO 2 AMBIENTES CON BALCON, PISCINA, SUM, PARRILLA EN PARQUE CHAS;800000;160000;Andonaegui al 1200;45;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--18871104;10;"Alquiler departamento 2 ambientes con balcon, piscina, sum, parrilla en parque chas living-comedor con salida a balcón; cocina con muebles completos y barra desayunadora; dormitorio con placard empotrado con puerta espejada; baño completo. Aire acondicionado en ambos ambientes. Muy luminoso amenities: * sum * parrilla * piscina contrato por 2 años con incremento trimestral por ipc. Solo acepta un gato (no acepta perro) garantia seguro de caucion (, , garantina) 1. Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad respectivo. 2. El precio del inmueble puede ser modificado sin previo aviso. 3. Fotos de carácter no contractual.";1;Visto
argenprop;parque-chas;Departamento;Departamento en Alquiler 2 ambientes Parque Chas con Balcon;650000;250000;Bucarelli al 1200;44;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--18932522;7;Departamento 2 ambientes en alquiler parque chas | balcón al frente, luz y confort viví la tranquilidad única de parque chas sin resignar conectividad ni confort. Este exclusivo departamento de 2 ambientes, ubicado en un segundo piso al frente, combina diseño, funcionalidad y una calidad constructiva pensada para el disfrute cotidiano. Al ingresar, nos recibe un amplio ambiente principal, con grandes ventanales de doble vidrio (dvh) que garantizan una excelente aislación térmica y acústica. El espacio permite organizar cómodamente un living para el ocio ver series, escuchar música o relajarte y un comedor ideal para compartir cenas o encuentros con amigos. Cuenta además con aire acondicionado frío/calor, asegurando confort durante todo el año. La cocina integrada se destaca por su practicidad y comodidad: posee instalación de gas, conexión para lavarropas automático, cómodo mobiliario de guardado y una amplia mesada que facilita la preparación de comidas. Una barra integradora aporta funcionalidad y fluidez al ambiente, haciendo del uso cotidiano del departamento algo simple y eficiente. Incluye además extractor (se instala al momento de la posesión), ideal para cocinar sin inconvenientes. El baño es completo, con bañera, y el agua caliente se provee mediante caldera central, un plus de confort y eficiencia. El dormitorio, luminoso y tranquilo, cuenta con placard integrado, aire acondicionado frío/calor y una amplia ventana con orientación noreste, que garantiza excelente ingreso de luz natural. Ventajas que lo hacen único: ventilación cruzada, con aire y frescura durante todo el año doble orientación, con gran luminosidad natural balcón al frente, ideal para disfrutar de hermosos atardeceres edificio de solo 15 unidades, que conforman una comunidad tranquila expensas aproximadas: $180.000, que incluyen el servicio de agua (aysa), además de limpieza diaria del edificio y vigilancia 24 hs ubicación estratégica: rodeado de hospitales, escuelas y espacios verdes como el parque de la facultad de agronomía. Excelente conectividad con subte y múltiples líneas de colectivos. A pasos de comercios y propuestas gastronómicas por su cercanía a av. De los incas y av. Triunvirato, manteniendo la calma y el encanto del barrio. Una gran opción para quienes buscan calidad de vida, buena logística y tranquilidad, ya sea para trabajar o estudiar. Te espero para verlo en persona y descubrirlo in situ. Balcón al frente, ideal para disfrutar de hermosos atardeceres edificio de solo 15 unidades, que conforman una comunidad tranquila expensas aproximadas: $175.000, incluyen limpieza diaria y vigilancia 24 hs ubicación estratégica: rodeado de hospitales, escuelas y espacios verdes como el parque de la facultad de agronomía. Excelente conectividad con subte y múltiples líneas de colectivos. A pasos de comercios y propuestas gastronómicas por su cercanía a av. De los incas y av. Triunvirato, manteniendo la calma y el encanto del barrio. Una gran opción para quienes buscan calidad de vida, buena logística y tranquilidad, ya sea para trabajar o estudiar. Te espero para verlo en persona y descubrirlo in situ. Corredor inmobiliario: mariano rico alcázar cpi 1984 / comado 1526 nota importante: toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente. Los gastos (expensas, abl, aysa) expresados refieren a la última información recabada y deberán confirmarse. Codigo propiedad: aap7734158;1;Visto
argenprop;parque-chas;Departamento;Alquiler Departamento 2 ambientes en Parque Chas;600000;123000;Campillo al 2600;29;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--18713960;4;Alquiler departamento 2 ambientes con balcón en parque chas frente el hospital tornu se trata de un departamento de 2 ambientes al frente con balcón ubicado en 2 piso, de 34 m2, super luminoso, con capacidad máxima para 2 personas. Cuenta con cocina eléctrica integrada al living comedor, con barra desayunadora, espacio para conexión de lavarropas, alacena y bajo mesada, cocina, pileta y grifería monocomando. Living cuenta con un amplio ventanal de tres hojas que permite integrar el balcón brindar una excelente luminosidad. Habitación con placard y acceso al balcón corrido. El baño completo con ducha, grifería monocomando y sanitarios de primera marca. Los pisos del departamento son de porcelanato y el balcón con piso tipo deck de madera. Nota: el departamento cuenta con pre-instalcación de aire acondicionado en la habitación y en el comedor (airea acondicionado e instalación a cargo del inquilino) el edificio cuenta con cuatro plantas con tres departamentos por piso, la provisión de agua es por termotanque central y se dispone de una terraza de uso común. Su ubicación es excelente por su cercanía a av. De los incas y av. Triunvirato, hospital tornú, facultad de agronomía, estadio malvinas argentinas, estación de subte de los incas, estación de tren federico lacroze línea urquiza. Líneas de colectivos 111, 113, 123 y 133. Condiciones de ingreso: -contrato de locación por 2 años -incrementos trimestrales por ipc -el valor del alquiler no incluye servicios, ni expensas. Requisitos: - alquiler 1 mes de pago por adelantado - deposito un mes de alquiler (en usd) - comprobación de ingresos -garantia seguro de caución (garantia ya, , garantizar, etc.) Excluyente llamanos hoy para coordinar una vista.;0;Visto
argenprop;belgrano;Departamento;Departamento en alquiler en Belgrano;800000;214285;Vuelta De Obligado 2300;;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18560770;27;Hermoso departamento contrafrente de 2 ambientes con amplio balcón a pulmón de manzana, totalmente abierto, vista pileta del mismo edificio y muy luminoso. Ubicación excepcional (metrobus y linea subte d). Se alquila sin muebles. No se aceptan animales. Condiciones de alquiler: contrato a un (1) año, un mes de depósito y fianza seguro de caución o similar. Inmobiliarias abstenerse de llamar. Propiedad alquilada por dueño directo. Se aclara que el valor expensas informado incluye expensas extraordinarias ($ 24.000 aproximado) a cargo propietario.;3741;Visto
argenprop;belgrano;Departamento;Excelente departamento totalmente reciclado con ubicación inmejorable en pleno Belgrano;725000;135000;J De Amenabar 2400, Piso 5;45;;1;1;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-2-ambientes--11701692;;Dueño directo alquila departamento en el corazón de belgrano. Muy luminoso en todos sus ambientes. Totalmente reciclado a nuevo, con baño y cocina modernos, pintado a estrenar y pisos de madera. Muy cómodo por su ubicación a media cuadra de av. Monroe y a 2 de av. Cabildo. A pasos del metrobús y subte linea d. Mas detalles: cocina con alacenas y bajo mesadas remodelada. Cómodo dormitorio con amplios placards de pared a pared y acceso al balcón. Baño revestido en porcelanato, muy buenos sanitarios y moderna grifería. Muy silencioso, ideal para vivienda!;3654;Visto
argenprop;belgrano;Departamento;Excelente Departamento en alquiler en Belgrano R;600000;220000;Mendoza 2900, Piso 2;35;;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-2-ambientes--18795386;30;Impecable. Muy luminoso. A 1/2 cuadra de av. Cramer y a 5 de av. Cabildo. Placard de pared a pared y de techo a piso. 2 aires acondicionados. Ventilador de techo. Balcón corrido (dormitorio y living). Baño reciclado y cocina luminosa. Varias líneas de transporte público, subte (línea d) a 5 cuadras y estación de tren (belgrano r a retiro) a 3 cuadras.;1572;Visto
argenprop;belgrano;Departamento;2 AMB. - IMPECABLE ESTADO - AL FRENTE - EXC. UBICACION;750000;195000;Echeverria 2600, Piso 1;45;2;;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18805937;;Hermoso dpto. 2 amb. Con patio y balcon 1° piso al frente muy luminoso recien pintado y plastificado ubicacion inmejorable: 2 cuadras de av. Cabildo y subte d condiciones: *no poseer mascota de ningun tipo. *Garantia *inquilino con justificacion de ingresos comprobables;1200;Visto
argenprop;belgrano;Departamento;Departamento en alquiler en Belgrano Chico muy luminoso;650000;140000;Blanco Encalada esq Artilleros 1200, Piso 4;40;;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-2-ambientes--18836256;20;Excelente departamento con orientacion ne vista abierta en perfecto estado muy luminoso, se puede alquilar con algunos muebles, una mesa 4 sillas, heladera, lavarropas (no es condicion) tiene un equipo de aire acondicionado y dos estufas con tiro balanceado, zona muy tranquila con facilidad para estacionar.;1000;Visto
argenprop;belgrano;Departamento;(Belgrano) Av. Cramer 1715 - 3 amb - luminoso - con 2 balcones - Exc. Zona;750000;190000;Av. Cramer 1700;50;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-3-ambientes--18852887;35;(Belgrano)av. Cramer 1715 - 3 amb - luminoso - con 2 balcones - exc. Zona contactar.......11.;720;Visto
argenprop;belgrano;Departamento;Departamento en alquiler en Belgrano;650000;130000;SOLDADO DE LA INDEPENDENCIA 1300;48;;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18609648;30;Este acogedor departamento en alquiler se ubica en la calle soldado de la independencia, en el emblemático barrio de belgrano, capital federal. El inmueble cuenta con un cómodo ambiente que incluye un dormitorio, un baño, una cocina y un encantador balcón que permite disfrutar de la brisa y la luz natural. La disposición lateral del apartamento asegura un ambiente tranquilo y privado, ideal para quienes buscan un refugio en la ciudad. Las expensas son de ar$130.000, lo que permite disfrutar de los servicios y el mantenimiento del edificio sin complicaciones. Este espacio es perfecto para quienes buscan un hogar en una ubicación estratégica, con fácil acceso a servicios, comercios y transporte público en uno de los barrios más tradicionales y valorados de buenos aires.;500;Visto
argenprop;belgrano;Departamento;SUCRE 2500, ALQUILER DEPARTAMENTO DE UN AMBIENTE;650000;120000;MARISCAL ANTONIO JOSE DE SUCRE 2500, Piso 3;35;;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18941003;10;•Excelente departamento de un ambiente en “l” y medio super divisible en el corazón de belgrano. •Muy buena unidad, en un tercer piso al contrafrente, pulmón de manzana. Todo luz y sol, super silencioso. Concepto apaisado, doble ventanal. Aire acondicionado instalado. •Cocina integrada al ambiente, con alacenas y bajo mesada. Cocina y anafe 100% eléctricos. Agua caliente central. •Baño completo, con bañera, bidet y vanitory. Griferías y sanitarios de primer nivel. •Edificio de primera categoría, con muy buenos servicios y amenities: laundry, sum, parrilla, y solárium. •Ubicación de privilegio, cerca de todos los medios de transporte (subte “d”, estación “juramento”, tren “mitre” y metrobús sobre av. Cabildo). •Entrevistas sin compromiso.;181;Visto
argenprop;belgrano;Departamento;Depto de 3 Amb. CONTRAFRENTE CON BALCON;700000;200000;Cramer 2700, Piso 1;58;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-3-ambientes--18110847;45;"Depto de 3amb., Excelente estado general, pintado, cocina completa lavadero incorporado, 2 dormitorios con placard, baño completo, pisos parquet, edificio de pocos pisos, expensas $ 200.000 ( agosto 2025), a solo 500 mts de av. Cabildo. Condiciones: contrato 24 meses, ajuste trimestral por ipc. Requisitos: 1 fiador propietario ( familiar directo), recibo de sueldo o justificación de ingresos (sólo del inquilino). Sin antecedentes negativos en base veraz. 1 mes deposito + 1 mes adelantado . No se aceptan mascotas. Martillero adrián eduardo greco, matrícula profesional n°1508 c.U.C.I.C.B.A. Ley 5859 - art. 5 ""se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato"".";120;Visto
argenprop;belgrano;Departamento;2 amb frente balcon;590000;134000;Superí 2100;;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-2-ambientes--18289604;47;Confortable departamento dos ambientes al frente con balcón y ventilación cruzada. Cocina independiente con lavadero separado. Recién pintado. Segundo piso por ascensor. ¡Muy luminoso!;119;Visto
argenprop;belgrano;Departamento;EXCELENTE DEPTO. AL FRENTE CON BALCÓN Y AIRE ACONDICIONADO;800000;240000;Montañeses 1800, Piso 3;;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18914479;35;Excelente 2 ambientes al frente con balcón, aire acondicionado en living, doble circulación, piso de parquet, baño completo, cocina independiente, lavadero, habitación con placard. Apto profesional. Apto movilidad reducida no se aceptan mascotas matricula 6246. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Consultas al o;50;Visto
argenprop;belgrano;Departamento;Departamento 2 ambientes con balcon al frente esquina Av. Cabildo;650000;237551;Blanco Encalada 2300, Piso 18;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18627847;44;Departamento de 2 ambientes muy luminoso al frente recién pintado. Cocina completa con muebles de bajo y sobre mesada, lavadero con conexión para lavarropas, termotanque eléctrico, losa radiante central. Balcón corrido al frente. Dormitorio con placard y ventilador de techo. Vigilancia las 24 hs + grupo electrógeno. Apto profesional. Expensas: $237551 (incluye aysa) agip: $24376 contrato a 24 meses con ajuste trimestral por ipc (indice de precios al consumidor que publica el indec). El inquilino deberá justificar ingresos (recibo de sueldo) y presentar un garante propietario, preferentemente familiar directo con inmueble en capital federal, o seguro de caucion. Para los casos de alquiler de vivienda en caba el monto máximo de comisión que se le puede requerir a los propietarios será el 4,15 % de valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias. Consultas de lunes a viernes de 9 a 17 hs al o por msj al cucicba: matricula nº 72 eduardo j. Ambrosio.;20;Visto
argenprop;belgrano;Departamento;Departamento en Belgrano;650000;115000;SUCRE al 2800;35;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18388578;40;"Alquiler con muebles no acepta mascota 2 ambientes con balcón al frente . Sucre 2800 .Belgrano . 35 m2. Condiciones 1er trimestre: $650.000 pesos + servicios + tasa de abl + expensas. Ajuste trimestral por ipc. Contrato de vivienda a 2 años. Condiciones de ingreso: 1 mes de depósito : $650.000.- Mes de adelanto : $650.000.- Garantía propietaria o seguro de caución. Seguro contra incendios y resp. Civil a cargo de los locatarios. Certificación de firma a cargo de los locatarios. Pedido de informes a cargo de los locatarios. Honorarios inmobiliarios a cargo de los propietarios. Expensas al mes de diciembre 2025 $115 .000.-( Incluye aysa y totem de seguridad). Máximo 2 personas para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Excelente ubicación ! A solo 5 cdas.De la estación "" juramento "" de subte línea d. Living comedor con aire acondicionado (4.70 x 2.70). Cocina completa con calefón . Lavadero incorporado ( 3 x 1.45 ). Dormitorio con placard de tres cuerpos ( 2.80 x 3.10 ). Baño completo con bañera (2.15 x 1.50). Balcón ( 1.90 x 2.80 ).";10;Visto
argenprop;belgrano;Departamento;Belgrano 2 ambientes al frente con balcon. seminuevo con sum y parrilla;750000;125000;Av Dr R Balbin 2500, Piso 6;47;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--2954688;15;Hermoso semipiso al frente y contrafrente con balcon corrido aterrazado. Para vivienda o profesional , baño completo, cocina tipo americana completa, lugar para lavarropas o lavavajillas, servicios individuales de agua caliente y losa radiante.. A mts de av cramer, av cabildo, y acceso norte. Edificio con amenities........ Las expensas incluyen aysa,,............................ Las especificaciones y medidas son informativas y aproximadas.No se incluyen: mobiliarios, artefactos eléctricos, luminarias o de aire ..Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes.Consulte...;8;Visto
argenprop;belgrano;Departamento;Departamento - Belgrano;800000;245000;Cabildo al 3400;43;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--17036106;4;Luminoso departamento nuevo de 2 ambientes al frente, con balcón a la avenida cabildo. 1 dormitorio, living comedor a balcón, vista abierta, cocina integrada, baño completo. Aire acondicionados. Excelente estado. Apto profesional. Cochera.(Nro. 8) . Sucursal vicente lópez sucursal martínez sucursal la lucila .;2;Visto
argenprop;belgrano;Departamento;Ciudad de la Paz 2783;725000;75000;Ciudad de la Paz 2783;32;3;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18190565;0;Belgrano, ciudad de la paz 2700, esquina manuel ugarte a 100 metros de av. Cabildo, subte linea d, metrobus ultimas unidades disponibles, de 1, 2 y 3 ambientes con balcón. Hermosas terminaciones. Amenities varios , piscina, terraza, laundry, sum, etc ingreso biometrico por hipcam estamos entregando las unidades en septiembre 2025 detalles de diseño: solados son símil madera en todos los ambientes excepto los baños, balcones y las áreas comunes, de porcelanato de 1o calidad. Cocinas las alacenas y los bajo mesadas son de melamina marca reno con herrajes de aluminio. Mesada de granito nacional con pileta de acero inoxidable. Carpinterías aberturas de aluminio y vidrio. Los pasamanos de las barandas serán metálicos negros. Puertas de acceso en madera enchapada. Puertas interiores en madera pintada con marco metálico. Baños losa sanitaria línea bari de ferrum grifería monocomando fv ascensores de tipo electromecánico. Puertas automáticas en todos los pisos y revestidas en acero inoxidable y espejo placares frentes integrales con puertas corredizas e interiores. Agua caliente distribución de agua caliente por calderas de alta recuperación.;1;Visto
argenprop;belgrano;Departamento;2 ambientes / ALQUILER / BELGRANO;670000;230000;Santos Dumont y Ciudad de la Paz;49;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18552026;40;Excelente 2 ambientes súper luminoso en belgrano santos dumont entre ciudad de la paz y av. Cabildo 2 ambientes mega luminoso, ubicado en una de las zonas más buscadas de belgrano, a pasos de avenida cabildo, metrobus, subte y todos los medios de transporte. Living-comedor amplio y lleno de luz natural gracias a sus ventanales al frente. Cocina separada, funcional y con excelente ventilación. Dormitorio cómodo con armario/placard y muy buena entrada de luz. Baño completo con ventilación. La ubicación es inmejorable: rodeado de comercios, cafés, espacios verdes y todo lo que hace la vida cotidiana más práctica y cómoda. Llamanos para coordinar una visita *se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades matricula cucicba 7794;1;Visto
